발생년,발생년월일,발생시간,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2019,2019-11-26,5,야,화,1,0,0,0,0,충남,예산군,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,승용차,보행자,940735.0,1855346.0,126.8365731,36.69425527
2019,2019-11-26,8,주,화,1,0,0,0,0,경기,수원시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,954046.0,1921216.0,126.9815589,37.28874939
2019,2019-11-26,17,주,화,1,1,0,1,0,경기,연천군,차대차,추돌,추돌,안전거리 미확보,단일로,기타단일로,승용차,농기계,948448.0,2002347.0,126.912675,38.01968642
2019,2019-11-26,18,야,화,1,0,0,0,0,강원,영월군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1061384.0,1926168.0,128.1929177,37.33249281
2019,2019-11-26,18,야,화,1,1,0,1,0,강원,태백시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,1136165.0,1906823.0,129.0333272,37.1502252
2019,2019-11-26,18,야,화,1,0,0,0,0,충남,논산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,기타,기타,화물차,보행자,966511.0,1797886.0,127.1275913,36.17750617
2019,2019-11-26,22,야,화,1,0,0,0,0,부산,사상구,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,없음,1133198.0,1681800.0,128.9618071,35.12258415
2019,2019-11-26,22,야,화,1,0,0,0,0,제주,제주시,차대사람,차도통행중,차도통행중,과속,단일로,기타단일로,승용차,보행자,911541.9,1502590.7,126.5475546,33.51155011
2019,2019-11-27,5,야,수,1,0,0,0,0,서울,서초구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,957698.0,1942719.2,127.0215284,37.48274234
2019,2019-11-27,6,주,수,1,0,0,0,0,충남,홍성군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,기타,기타,승용차,보행자,924043.0,1841739.0,126.651082,36.57041413
2019,2019-11-27,10,주,수,1,0,0,0,0,경기,김포시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,930030.0,1958995.0,126.7070489,37.62774987
2019,2019-11-27,17,주,수,1,0,0,0,0,경북,문경시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1058001.0,1849133.0,128.1488079,36.63832707
2019,2019-11-27,18,야,수,1,0,0,0,0,부산,사상구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,1135397.0,1688913.0,128.9870998,35.1864085
2019,2019-11-28,3,야,목,1,0,0,0,0,대전,동구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,996701.0,1815723.0,127.4632384,36.33889017
2019,2019-11-28,6,주,목,1,1,0,1,0,경기,고양시,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,937699.0,1962258.0,126.7936748,37.65771056
2019,2019-11-28,6,주,목,1,0,0,0,0,경기,연천군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,963065.0,2008844.0,127.0788642,38.07895501
2019,2019-11-28,12,주,목,1,0,0,0,0,경남,의령군,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,화물차,1069274.0,1702782.0,128.2621079,35.31819548
2019,2019-11-28,15,주,목,1,0,0,0,0,충남,보령시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,920449.0,1818952.0,126.6132612,36.36471586
2019,2019-11-28,16,주,목,1,0,0,0,0,경남,김해시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1124956.0,1687227.0,128.8721986,35.17256362
2019,2019-11-28,17,주,목,1,0,0,0,0,경북,청송군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,지하차도(도로)내,화물차,이륜차,1138114.0,1832565.0,129.0417847,36.48077005
2019,2019-11-28,17,주,목,1,0,0,0,0,경남,합천군,차대차,추돌,추돌,과속,단일로,기타단일로,승용차,농기계,1055949.0,1728117.0,128.1172641,35.54745779
2019,2019-11-28,18,야,목,1,0,0,0,0,경남,진주시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,1051917.0,1688222.0,128.070247,35.18796629
2019,2019-11-28,18,야,목,1,0,0,0,0,경남,합천군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,농기계,1055979.0,1728139.0,128.1175966,35.54765445
2019,2019-11-29,5,야,금,1,0,0,0,0,경기,광주시,차대사람,기타,기타,신호위반,교차로,교차로내,화물차,보행자,984451.0,1940626.0,127.3241694,37.46471288
2019,2019-11-29,10,주,금,1,1,1,0,0,전남,고흥군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,이륜차,968076.0,1609208.0,127.1523555,34.47629067
2019,2019-11-29,10,주,금,1,2,1,1,0,경기,양주시,차대차,정면충돌,정면충돌,중앙선 침범,교차로,교차로내,화물차,화물차,953971.0,1977891.0,126.9771574,37.79957022
2019,2019-11-29,11,주,금,1,0,0,0,0,충남,당진시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,919264.0,1886835.0,126.5928996,36.97650131
2019,2019-11-29,13,주,금,1,2,2,0,0,경기,성남시,차대차,기타,기타,중앙선 침범,단일로,기타단일로,승용차,승용차,967137.0,1934391.0,127.1286604,37.40805973
2019,2019-11-29,14,주,금,1,1,1,0,0,충남,당진시,차대차,기타,기타,기타,기타,기타,승용차,승용차,924065.0,1874062.0,126.6481168,36.86177107
2019,2019-11-29,14,주,금,1,1,0,1,0,경북,상주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1045866.0,1822706.0,128.011499,36.40075494
2019,2019-11-29,16,주,금,1,0,0,0,0,충남,당진시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,농기계,928940.0,1875708.0,126.7026482,36.87698708
2019,2019-11-29,20,야,금,1,0,0,0,0,인천,서구,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,926674.0,1955299.0,126.6693904,37.59417779
2019,2019-11-29,21,야,금,1,0,0,0,0,경기,안양시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,951796.0,1930129.0,126.9555967,37.368973
2019,2019-11-30,5,야,토,1,0,0,0,0,대구,달서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1094107.0,1758690.0,128.5417745,35.82018179
2019,2019-11-30,9,주,토,1,0,0,0,0,경기,가평군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,자전거,승합차,1000655.0,1979677.0,127.5074419,37.81682773
2019,2019-11-30,16,주,토,1,0,0,0,0,경기,용인시,차량단독,전복,전복,안전운전 의무 불이행,교차로,교차로내,화물차,없음,966935.0,1904374.0,127.1277126,37.13748463
2019,2019-11-30,19,야,토,1,5,2,3,0,경북,영주시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,화물차,1095177.0,1865222.0,128.5666143,36.78035195
2019,2019-11-30,21,야,토,1,0,0,0,0,경기,이천시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,998400.0,1920890.0,127.4819496,37.28694484
2019,2019-11-30,22,야,토,1,0,0,0,0,경북,구미시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1075718.0,1792253.0,128.3414334,36.12434458
2019,2019-11-30,23,야,토,1,0,0,0,0,경기,남양주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,968675.0,1961001.0,127.1449037,37.64796096
2019,2019-12-01,0,야,일,1,1,0,1,0,서울,강동구,차대차,기타,기타,중앙선 침범,단일로,기타단일로,이륜차,승용차,966508.0,1949005.0,127.1208883,37.53976062
2019,2019-12-01,0,야,일,1,0,0,0,0,경기,시흥시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,938670.0,1929906.0,126.8073824,37.36618785
2019,2019-12-01,2,야,일,1,0,0,0,0,경남,합천군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,기타,기타,승용차,없음,1058600.0,1731259.0,128.1467375,35.57563289
2019,2019-12-01,5,야,일,1,0,0,0,0,서울,마포구,차대사람,차도통행중,차도통행중,과속,단일로,기타단일로,승용차,보행자,947974.0,1950059.0,126.9110268,37.54840059
2019,2019-12-01,18,야,일,1,0,0,0,0,부산,기장군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1159931.0,1702877.0,129.2591759,35.30865578
2019,2019-12-01,19,야,일,1,3,0,3,0,광주,동구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,948707.8,1679912.9,126.9371315,35.11307708
2019,2019-12-01,20,야,일,1,0,0,0,0,대전,동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,996251.0,1813736.0,127.4582335,36.32097484
2019,2019-12-01,21,야,일,1,0,0,0,0,경기,연천군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,949058.0,1999551.0,126.9198229,37.99452218
2019,2019-12-01,22,야,일,1,0,0,0,0,강원,춘천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,1020803.0,1984948.0,127.7365075,37.86409873
2019,2019-12-01,22,야,일,1,0,0,0,0,충남,천안시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,968180.0,1867838.0,127.1432705,36.80818154
2019,2019-12-02,11,주,월,1,0,0,0,0,경남,거창군,차대차,추돌,추돌,안전거리 미확보,교차로,교차로내,이륜차,화물차,1045437.0,1747197.0,128.0023689,35.72002377
2019,2019-12-02,14,주,월,2,0,0,0,0,강원,춘천시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1024133.0,1988485.0,127.7744839,37.89589551
2019,2019-12-02,17,주,월,1,0,0,0,0,경기,광명시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,943787.0,1942538.0,126.8642048,37.48036722
2019,2019-12-02,17,주,월,1,0,0,0,0,충남,서천군,차대사람,기타,기타,과속,단일로,기타단일로,승용차,보행자,938444.0,1787689.0,126.8162904,36.08420153
2019,2019-12-02,17,주,월,1,0,0,0,0,광주,남구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,946093.4,1683764.1,126.9081919,35.14766584
2019,2019-12-02,22,야,월,1,0,0,0,0,경기,부천시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,935874.0,1942629.0,126.7747033,37.48067192
2019,2019-12-03,2,야,화,1,0,0,0,0,경기,성남시,차량단독,기타,기타,안전운전 의무 불이행,기타,기타,원동기장치자전거,없음,965429.0,1929927.0,127.1095697,37.3677607
2019,2019-12-03,2,야,화,2,2,0,2,0,경기,안산시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,특수차,942301.0,1927870.0,126.8485445,37.34806978
2019,2019-12-03,4,야,화,1,0,0,0,0,경기,평택시,차대사람,보도통행중,보도통행중,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,963580.0,1888611.0,127.0907028,36.99527076
2019,2019-12-03,5,야,화,1,0,0,0,0,경남,김해시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1122700.0,1692697.0,128.8482453,35.22215181
2019,2019-12-03,6,주,화,1,0,0,0,0,충남,서천군,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,화물차,보행자,928969.0,1781723.0,126.7115955,36.02977146
2019,2019-12-03,8,주,화,1,0,0,0,0,경남,창원시(통합),차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,승용차,1098450.0,1695100.0,128.582118,35.24649034
2019,2019-12-03,15,주,화,1,0,0,0,0,서울,동대문구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,승용차,이륜차,961052.0,1955093.0,127.0588073,37.59441915
2019,2019-12-03,17,주,화,1,0,0,0,0,전북,김제시,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,화물차,보행자,952022.0,1766304.0,126.9683911,35.89216901
2019,2019-12-03,20,야,화,1,0,0,0,0,경기,파주시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,942438.0,1976171.0,126.8462979,37.7834143
2019,2019-12-03,21,야,화,1,0,0,0,0,서울,관악구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,949957.1,1943202.2,126.933943,37.48670874
2019,2019-12-03,22,야,화,1,0,0,0,0,충북,진천군,차대사람,기타,기타,안전운전 의무 불이행,단일로,교량위,승용차,보행자,994846.0,1864634.0,127.4422404,36.77981931
2019,2019-12-03,23,야,화,1,0,0,0,0,서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,960642.0,1950182.0,127.0544268,37.55013747
2019,2019-12-04,5,야,수,1,0,0,0,0,전북,정읍시,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,942393.2,1730097.8,126.864306,35.56522178
2019,2019-12-04,6,주,수,1,0,0,0,0,경기,시흥시,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,화물차,보행자,932977.0,1927035.0,126.7433544,37.33991729
2019,2019-12-04,7,주,수,1,24,2,22,0,충북,음성군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승합차,승용차,1014688.0,1882048.0,127.6649414,36.93669983
2019,2019-12-04,8,주,수,2,4,1,3,0,경기,화성시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,교량위,특수차,화물차,943213.0,1892634.0,126.8615205,37.03052361
2019,2019-12-04,10,주,수,1,0,0,0,0,경남,창원시(통합),차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,1105906.0,1685633.0,128.6628391,35.16038227
2019,2019-12-04,11,주,수,1,0,0,0,0,경남,합천군,차량단독,전도,전도,안전운전 의무 불이행,기타,기타,농기계,없음,1058610.0,1750037.0,128.1482147,35.74493244
2019,2019-12-04,12,주,수,1,0,0,0,0,서울,강서구,차대차,기타,기타,신호위반,교차로,교차로내,승합차,원동기장치자전거,939937.5,1950120.1,126.8200481,37.54846245
2019,2019-12-04,16,주,수,1,2,2,0,0,충남,당진시,차대차,기타,기타,중앙선 침범,단일로,기타단일로,승용차,승용차,930989.0,1881775.0,126.7250849,36.93182552
2019,2019-12-04,17,주,수,1,0,0,0,0,전북,정읍시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,942692.0,1729705.0,126.867631,35.56169762
2019,2019-12-04,17,주,수,1,0,0,0,0,경북,김천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,1055877.0,1791594.0,128.1209127,36.11974936
2019,2019-12-04,18,야,수,1,2,0,2,0,경북,영천시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,1139327.0,1779414.0,129.0458581,36.0015832
2019,2019-12-04,19,야,수,1,3,0,1,2,경기,평택시,차대사람,기타,기타,기타,교차로,교차로내,승합차,보행자,968397.0,1888826.0,127.1448274,36.99738314
2019,2019-12-04,20,야,수,1,0,0,0,0,경기,성남시,차량단독,기타,기타,기타,단일로,기타단일로,승합차,없음,970805.0,1940497.0,127.1698651,37.46321977
2019,2019-12-04,20,야,수,1,0,0,0,0,전남,나주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,927607.0,1663132.0,126.7070563,34.96047552
2019,2019-12-04,23,야,수,1,0,0,0,0,전남,순천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,998383.0,1664583.8,127.4822849,34.97615433
2019,2019-12-05,4,야,목,1,4,4,0,0,전남,화순군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,953502.0,1657997.0,126.990966,34.91569291
2019,2019-12-05,4,야,목,1,0,0,0,0,전남,무안군,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,보행자,900310.9,1669960.5,126.4072971,35.01972027
2019,2019-12-05,6,주,목,1,0,0,0,0,경기,용인시,차대사람,횡단중,횡단중,과속,교차로,교차로내,화물차,보행자,977879.0,1926961.0,127.2502618,37.34140632
2019,2019-12-05,7,주,목,1,0,0,0,0,전남,목포시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,897926.0,1645292.0,126.3841737,34.79707441
2019,2019-12-05,10,주,목,1,0,0,0,0,전남,화순군,차량단독,기타,기타,안전운전 의무 불이행,단일로,교량위,이륜차,없음,968035.0,1678212.2,127.1492848,35.09854093
2019,2019-12-05,11,주,목,1,0,0,0,0,인천,부평구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,931476.2,1944364.2,126.7248044,37.49599523
2019,2019-12-05,11,주,목,1,1,0,1,0,경기,남양주시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,973697.0,1966055.0,127.2016494,37.69367171
2019,2019-12-05,12,주,목,1,1,1,0,0,경기,수원시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,950686.0,1921069.0,126.9436636,37.2872523
2019,2019-12-05,18,야,목,1,0,0,0,0,전북,장수군,차대사람,횡단중,횡단중,과속,교차로,교차로내,승용차,보행자,1008506.0,1748066.0,127.5940564,35.7288708
2019,2019-12-05,18,야,목,1,0,0,0,0,인천,연수구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,924129.0,1931735.0,126.6429943,37.38159681
2019,2019-12-05,19,야,목,1,0,0,0,0,대전,대덕구,차대사람,횡단중,횡단중,신호위반,교차로,교차로횡단보도내,승용차,보행자,992985.0,1827664.0,127.4217223,36.44652247
2019,2019-12-05,21,야,목,1,0,0,0,0,경기,의왕시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,951999.0,1926228.0,126.958142,37.3338219
2019,2019-12-06,0,야,금,1,0,0,0,0,경기,평택시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,947686.0,1892348.0,126.9118297,37.02820558
2019,2019-12-06,0,야,금,1,0,0,0,0,강원,원주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1036365.0,1923052.0,127.9103532,37.30572301
2019,2019-12-06,7,주,금,1,0,0,0,0,강원,철원군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,982869.0,2017080.0,127.3044713,38.15377556
2019,2019-12-06,11,주,금,1,0,0,0,0,경남,거창군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,1036163.0,1743346.0,127.8996612,35.68568685
2019,2019-12-06,19,야,금,1,0,0,0,0,경남,밀양시,차대차,기타,기타,신호위반,교차로,교차로내,화물차,화물차,1113015.0,1720291.0,128.7456619,35.47204437
2019,2019-12-07,6,주,토,1,0,0,0,0,전남,곡성군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,976041.0,1690762.0,127.2367602,35.21192618
2019,2019-12-07,8,주,토,1,0,0,0,0,경북,의성군,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로내,건설기계,자전거,1107533.0,1817586.0,128.6984061,36.34968177
2019,2019-12-07,11,주,토,1,1,0,1,0,전남,나주시,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,교차로,교차로내,이륜차,보행자,931220.0,1675192.0,126.7456296,35.06946806
2019,2019-12-07,14,주,토,1,0,0,0,0,경남,거창군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,이륜차,1038208.0,1743180.0,127.9222534,35.68411302
2019,2019-12-07,18,야,토,1,0,0,0,0,서울,노원구,차대차,추돌,추돌,신호위반,교차로,교차로내,승용차,이륜차,962122.0,1960732.0,127.0706354,37.64528944
2019,2019-12-07,18,야,토,1,0,0,0,0,충북,증평군,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,1010616.0,1863656.0,127.6189571,36.77095741
2019,2019-12-07,22,야,토,1,0,0,0,0,전북,고창군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,914127.0,1704326.0,126.5551387,35.33082703
2019,2019-12-07,22,야,토,1,0,0,0,0,경남,사천시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1054943.0,1659711.0,128.1015937,34.93072574
2019,2019-12-08,0,야,일,1,0,0,0,0,충남,홍성군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,922890.0,1843586.0,126.6380119,36.58697063
2019,2019-12-08,3,야,일,1,0,0,0,0,서울,서대문구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,950614.0,1955221.0,126.9405643,37.59507164
2019,2019-12-08,3,야,일,1,1,0,1,0,경기,용인시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,974577.0,1918462.0,127.2132748,37.26471301
2019,2019-12-08,9,주,일,1,1,1,0,0,경남,창원시(통합),차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,1100470.0,1700146.0,128.6049349,35.2917813
2019,2019-12-08,11,주,일,1,0,0,0,0,충남,예산군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,교량위,승용차,없음,942882.0,1854023.0,126.8607045,36.68246078
2019,2019-12-08,12,주,일,1,0,0,0,0,충남,아산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,957107.0,1864611.0,127.0193179,36.77865485
2019,2019-12-08,13,주,일,1,0,0,0,0,충남,홍성군,차량단독,전복,전복,안전운전 의무 불이행,교차로,교차로부근,농기계,없음,925946.0,1837156.0,126.6727888,36.52925173
2019,2019-12-08,15,주,일,1,7,3,4,0,부산,북구,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로내,승용차,화물차,1135706.0,1690071.0,128.9906833,35.19680511
2019,2019-12-08,15,주,일,1,0,0,0,0,충남,당진시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,919490.0,1880805.0,126.596081,36.92216999
2019,2019-12-08,15,주,일,1,1,0,0,1,경북,영천시,차량단독,전복,전복,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,1120246.0,1783651.0,128.8348508,36.04231457
2019,2019-12-08,18,야,일,1,0,0,0,0,경북,경주시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,1153313.0,1762812.0,129.1977746,35.84986483
2019,2019-12-08,18,야,일,1,0,0,0,0,경남,밀양시,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1107673.0,1722424.0,128.6870761,35.4918662
2019,2019-12-09,3,야,월,1,0,0,0,0,서울,마포구,차대차,측면충돌,측면충돌,신호위반,단일로,기타단일로,화물차,이륜차,950533.0,1950075.0,126.9399942,37.54868575
2019,2019-12-09,12,주,월,1,1,0,1,0,충남,아산시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,이륜차,승합차,951278.0,1866259.0,126.9538921,36.79322862
2019,2019-12-09,17,주,월,1,0,0,0,0,경북,구미시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,농기계,1072756.0,1806976.0,128.3098861,36.25729549
2019,2019-12-09,20,야,월,1,0,0,0,0,대전,동구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,996766.0,1809644.0,127.4639879,36.28408533
2019,2019-12-09,21,야,월,1,3,0,0,3,대구,수성구,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,1103383.0,1765082.0,128.6452716,35.87686788
2019,2019-12-09,23,야,월,1,0,0,0,0,경남,양산시,차대사람,횡단중,횡단중,과속,교차로,교차로부근,승용차,보행자,1137949.0,1699407.0,129.0168806,35.28065329
2019,2019-12-10,0,야,화,1,0,0,0,0,경북,안동시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1100356.0,1844176.0,128.6218848,36.59012623
2019,2019-12-10,2,야,화,1,0,0,0,0,충남,서산시,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,화물차,승용차,900003.0,1888337.0,126.3763299,36.98818795
2019,2019-12-10,5,야,화,1,1,1,0,0,대구,북구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,1097313.0,1767989.0,128.5783948,35.9036953
2019,2019-12-10,7,주,화,1,0,0,0,0,서울,성북구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,961353.0,1956989.0,127.0621167,37.61152096
2019,2019-12-10,12,주,화,1,1,1,0,0,경북,안동시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,특수차,화물차,1108555.0,1840670.0,128.7130295,36.55762861
2019,2019-12-10,13,주,화,1,0,0,0,0,경남,창원시(통합),차대사람,차도통행중,차도통행중,과속,단일로,기타단일로,화물차,보행자,1115080.0,1680630.0,128.7628511,35.11427142
2019,2019-12-10,14,주,화,1,1,1,0,0,충남,예산군,차대차,측면충돌,측면충돌,기타,교차로,교차로내,승용차,이륜차,943042.0,1853591.0,126.8625274,36.67857618
2019,2019-12-10,14,주,화,1,1,0,1,0,대전,동구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,998108.0,1816444.0,127.4789152,36.34539409
2019,2019-12-10,15,주,화,1,0,0,0,0,경기,수원시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,개인형이동수단(PM),승용차,959714.6,1919647.2,127.0455936,37.2748715
2019,2019-12-10,16,주,화,1,0,0,0,0,강원,원주시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,1043148.0,1933118.0,127.9874786,37.39616344
2019,2019-12-10,16,주,화,1,0,0,0,0,전남,보성군,차대사람,보도통행중,보도통행중,중앙선 침범,단일로,기타단일로,승합차,보행자,986340.1,1650172.0,127.3505844,34.84610439
2019,2019-12-10,17,주,화,1,1,0,1,0,경기,부천시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,934888.0,1945356.0,126.7633106,37.5051812
2019,2019-12-10,17,주,화,1,0,0,0,0,강원,삼척시,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1151497.1,1933327.0,129.2113099,37.38666738
